STATE,ST_CASE,VEH_NO,MDRMANAV
45,450769,2,98
45,450770,1,98
45,450770,2,98
45,450771,2,0
45,450772,1,98
45,450772,2,98
45,450773,1,98
45,450773,2,98
45,450774,1,98
45,450774,2,98
45,450775,1,0
45,450776,1,0
45,450777,1,0
45,450777,2,0
45,450778,1,98
45,450778,2,98
45,450779,1,98
45,450779,2,98
45,450780,1,98
45,450780,2,4
45,450781,1,98
45,450781,2,98
45,450782,1,98
45,450782,2,98
45,450782,3,98
45,450782,4,98
45,450783,1,98
45,450783,2,98
45,450784,1,98
45,450784,2,98
45,450785,1,98
45,450785,2,98
45,450786,1,0
45,450787,1,0
45,450788,1,98
45,450788,2,98
45,450789,1,98
45,450789,2,98
45,450790,1,98
45,450790,2,98
45,450791,1,0
45,450792,1,0
45,450793,1,0
45,450794,1,0
45,450795,1,98
45,450795,2,98
45,450796,1,98
45,450796,2,98
45,450797,1,0
45,450798,1,0
45,450799,1,98
45,450799,2,98
45,450800,1,98
45,450801,1,98
45,450801,2,98
45,450802,1,0
45,450803,1,98
45,450803,2,98
45,450804,1,0
45,450805,1,0
45,450806,1,98
45,450806,2,4
45,450807,1,0
45,450808,1,98
45,450808,2,98
45,450809,1,0
46,460001,1,0
46,460001,2,0
46,460002,1,0
46,460002,2,0
46,460003,2,0
46,460003,3,0
46,460003,4,4
46,460004,1,0
46,460004,2,0
46,460005,1,0
46,460005,2,0
46,460006,1,0
46,460007,1,0
46,460007,2,0
46,460008,1,0
46,460009,1,0
46,460010,1,4
46,460010,2,0
46,460010,3,0
46,460011,1,0
46,460012,1,0
46,460013,1,0
46,460013,2,0
46,460014,1,0
46,460014,2,0
46,460015,1,0
46,460016,1,0
46,460016,2,0
46,460017,1,0
46,460018,1,0
46,460019,1,0
46,460019,2,0
46,460020,1,0
46,460020,2,0
46,460021,1,0
46,460021,2,0
46,460022,1,0
46,460023,1,0
46,460024,1,0
46,460025,1,0
46,460025,2,0
46,460026,1,0
46,460027,1,0
46,460028,1,0
46,460029,1,0
46,460029,2,0
46,460030,1,0
46,460031,1,92
46,460032,1,0
46,460033,1,0
46,460034,1,0
46,460035,1,0
46,460035,2,0
46,460036,1,0
46,460037,1,0
46,460037,2,0
46,460038,1,0
46,460038,2,0
46,460039,1,0
46,460040,1,0
46,460040,2,0
46,460041,1,0
46,460042,1,0
46,460042,2,0
46,460043,1,0
46,460044,1,0
46,460045,1,4
46,460046,1,0
46,460047,1,0
46,460048,1,0
46,460049,1,0
46,460049,2,0
46,460050,1,0
46,460051,1,0
46,460052,1,0
46,460052,2,0
46,460053,1,0
46,460053,2,0
46,460053,3,0
46,460053,4,0
46,460053,5,0
46,460054,1,0
46,460054,2,0
46,460055,1,0
46,460056,1,0
46,460057,1,0
46,460058,1,0
46,460058,2,0
46,460059,1,0
46,460060,1,0
46,460061,1,0
46,460062,1,0
46,460063,1,0
46,460063,2,0
46,460064,1,0
46,460064,2,0
46,460065,1,0
46,460066,1,0
46,460066,2,0
46,460067,1,0
46,460067,2,0
46,460068,1,0
46,460068,2,0
46,460069,1,0
46,460070,1,0
46,460070,2,0
46,460071,1,0
46,460072,1,0
46,460073,1,0
46,460074,1,0
46,460075,1,0
46,460075,2,0
46,460076,1,0
46,460077,1,0
46,460078,1,0
46,460079,1,0
46,460080,1,0
46,460080,2,0
46,460081,1,0
46,460082,1,0
46,460083,1,0
46,460084,1,0
46,460085,1,0
46,460086,1,0
46,460087,1,0
46,460087,2,0
46,460088,1,0
46,460089,1,0
46,460089,2,0
46,460090,1,0
46,460090,2,0
46,460091,1,0
46,460091,2,0
46,460092,1,0
46,460093,1,0
46,460094,1,3
46,460095,1,0
46,460095,2,0
46,460096,1,0
46,460096,2,0
46,460096,3,0
46,460096,4,0
46,460097,1,0
46,460098,1,0
46,460099,1,0
46,460099,2,0
46,460100,1,0
46,460101,1,0
46,460101,2,0
46,460102,1,0
46,460103,1,0
46,460104,1,0
46,460104,2,0
46,460105,1,0
46,460106,1,0
46,460107,1,0
46,460107,2,0
46,460107,3,0
46,460108,1,0
46,460109,1,0
46,460109,2,0
46,460110,1,0
46,460111,1,0
46,460111,2,0
46,460111,3,0
46,460112,1,0
46,460113,1,0
46,460114,1,0
46,460114,2,0
46,460115,1,0
46,460115,2,0
46,460116,1,0
46,460117,1,0
46,460117,2,0
46,460119,1,0
47,470001,1,98
47,470002,1,0
47,470003,1,0
47,470005,1,0
47,470006,1,98
47,470007,1,98
47,470008,1,98
47,470009,1,98
47,470009,2,98
47,470010,1,98
47,470010,2,98
47,470010,3,98
47,470010,4,98
47,470011,1,98
47,470011,2,4
47,470012,1,98
47,470012,2,98
47,470013,1,98
47,470013,2,98
47,470014,1,98
47,470014,2,98
47,470015,1,98
47,470015,2,98
47,470016,1,98
47,470017,1,98
47,470018,1,98
47,470018,2,98
47,470019,1,98
47,470019,2,98
47,470020,1,98
47,470021,1,0
47,470022,1,0
47,470023,1,0
47,470024,1,98
47,470025,1,0
47,470026,1,0
47,470027,1,98
47,470028,1,0
47,470029,1,0
47,470030,1,0
47,470031,1,0
47,470031,2,0
47,470031,3,0
47,470031,4,0
47,470032,1,0
47,470032,2,0
47,470033,1,0
47,470034,1,0
47,470034,2,0
47,470034,3,0
47,470035,1,0
47,470035,2,0
47,470036,1,0
47,470037,1,0
47,470038,1,0
47,470038,2,0
47,470039,1,0
47,470039,2,0
47,470040,1,0
47,470040,2,0
47,470041,1,0
47,470041,2,0
47,470041,3,0
47,470043,1,0
47,470043,2,0
47,470044,1,0
47,470045,1,0
47,470046,1,0
47,470047,1,5
47,470048,1,0
47,470048,2,0
47,470048,3,0
47,470049,1,0
47,470049,2,0
47,470049,3,0
47,470050,1,98
47,470051,1,0
47,470052,1,0
47,470052,2,0
47,470053,1,0
47,470054,1,0
47,470054,2,0
47,470055,1,0
47,470056,1,0
47,470057,1,0
47,470058,1,0
47,470059,1,0
47,470060,1,92
47,470060,2,0
47,470061,1,0
47,470062,1,0
47,470063,1,0
47,470063,2,0
47,470064,1,0
47,470064,2,0
47,470065,1,0
47,470066,1,0
47,470067,1,0
47,470067,2,0
47,470068,1,0
47,470069,1,0
47,470070,1,0
47,470071,1,0
47,470071,2,4
47,470072,1,0
47,470072,2,0
47,470072,3,0
47,470072,4,0
47,470073,1,0
47,470073,2,0
47,470074,1,0
47,470074,2,0
47,470075,1,0
47,470076,1,0
47,470077,1,0
47,470078,1,0
47,470079,1,92
47,470079,2,0
47,470080,1,0
47,470081,1,0
47,470081,2,0
47,470082,1,0
47,470083,1,0
47,470083,2,0
47,470084,1,0
47,470084,2,0
47,470084,3,0
47,470085,1,0
47,470086,1,0
47,470087,1,0
47,470087,2,0
47,470088,1,0
47,470088,2,0
47,470089,1,0
47,470090,1,0
47,470090,2,0
47,470091,1,0
47,470091,2,92
47,470092,1,0
47,470093,1,0
47,470093,2,0
47,470094,1,0
47,470095,1,0
47,470096,1,0
47,470097,1,0
47,470098,1,0
47,470099,1,0
47,470100,1,0
47,470101,1,0
47,470102,1,0
47,470103,1,0
47,470104,1,0
47,470104,2,4
47,470104,3,0
47,470104,4,0
47,470105,1,0
47,470105,2,0
47,470107,1,0
47,470107,2,98
47,470108,1,0
47,470109,1,0
47,470110,1,99
47,470111,1,0
47,470112,1,0
47,470113,1,0
47,470114,1,0
47,470115,1,0
47,470116,1,0
47,470116,2,4
47,470117,1,0
47,470118,1,0
47,470118,2,0
47,470119,1,0
47,470119,2,0
47,470120,1,99
47,470121,1,0
47,470121,2,0
47,470122,1,0
47,470123,1,0
47,470123,2,0
47,470124,1,0
47,470125,1,0
47,470126,1,0
47,470127,1,0
47,470128,1,0
47,470128,2,0
47,470129,1,0
47,470130,1,0
47,470131,1,0
47,470131,2,0
47,470131,3,0
47,470132,1,0
47,470134,1,0
47,470135,1,0
47,470135,2,0
47,470136,1,0
47,470137,1,0
47,470137,2,0
47,470138,1,0
47,470139,1,0
47,470139,2,4
47,470140,1,0
47,470141,1,0
47,470141,2,0
47,470141,3,0
47,470142,1,98
47,470142,2,98
47,470143,1,0
47,470143,2,4
47,470144,1,98
47,470145,1,98
47,470146,1,0
47,470147,1,0
47,470148,1,98
47,470149,1,0
47,470149,2,0
47,470149,3,4
47,470150,1,0
47,470151,1,98
47,470151,2,98
47,470152,1,0
47,470152,2,0
47,470153,1,0
47,470153,2,0
47,470154,1,0
47,470154,2,0
47,470154,3,0
47,470155,1,0
47,470155,2,0
47,470156,1,0
47,470157,1,0
47,470157,2,0
47,470158,1,0
47,470159,1,98
47,470160,1,98
47,470161,1,0
47,470161,2,0
47,470161,3,0
47,470162,1,5
47,470162,2,0
47,470163,1,0
47,470163,2,4
47,470164,1,0
47,470165,1,0
47,470165,2,0
47,470166,1,0
47,470167,1,0
47,470168,1,98
47,470168,2,98
47,470169,1,99
47,470170,1,5
47,470171,1,0
47,470172,1,0
47,470173,1,0
47,470173,2,0
47,470174,1,0
47,470175,1,0
47,470175,2,0
47,470176,1,4
47,470176,2,0
47,470177,1,0
47,470178,1,0
47,470178,2,0
47,470179,1,0
47,470179,2,0
47,470180,1,0
47,470180,2,0
47,470180,3,0
47,470181,1,0
47,470181,2,4
47,470182,1,0
47,470183,1,0
47,470184,1,0
47,470185,1,0
47,470186,1,4
47,470186,2,0
47,470187,1,0
47,470188,1,0
47,470188,2,4
47,470189,1,0
47,470189,2,0
47,470190,1,0
47,470191,1,0
47,470191,2,0
47,470192,1,0
47,470193,1,0
47,470194,1,3
47,470195,1,0
47,470196,1,0
47,470196,2,0
47,470197,1,0
47,470198,1,0
47,470199,1,0
47,470199,2,4
47,470200,1,4
47,470200,2,0
47,470200,3,0
47,470201,1,0
47,470201,2,0
47,470202,1,0
47,470203,1,99
47,470204,1,5
47,470205,1,0
47,470206,1,0
47,470207,1,0
47,470208,1,0
47,470209,1,0
47,470210,1,0
47,470211,1,0
47,470212,1,0
47,470213,1,0
47,470214,1,0
47,470215,1,0
47,470215,2,0
47,470216,1,0
47,470216,2,0
47,470216,3,0
47,470216,4,0
47,470217,1,0
47,470218,1,0
47,470219,1,0
47,470220,1,0
47,470221,1,0
47,470223,1,0
47,470223,2,0
47,470224,1,0
47,470224,2,0
47,470225,1,0
47,470226,1,0
47,470226,2,4
47,470227,1,0
47,470228,1,0
47,470229,1,0
47,470230,1,0
47,470231,1,4
47,470231,2,0
47,470231,3,95
47,470232,1,0
47,470232,2,0
47,470233,1,0
47,470234,1,0
47,470234,2,0
47,470235,1,0
47,470236,1,99
47,470237,1,0
47,470238,1,4
47,470238,2,0
47,470239,1,0
47,470240,1,98
47,470241,1,0
47,470241,2,0
47,470242,1,0
47,470242,2,0
47,470243,1,0
47,470244,1,0
47,470244,2,4
47,470245,1,0
47,470246,1,0
47,470247,1,0
47,470247,2,4
47,470248,1,0
47,470248,2,0
47,470249,1,0
47,470249,2,0
47,470250,1,0
47,470251,1,0
47,470251,2,0
47,470252,1,0
47,470252,2,0
47,470253,1,0
47,470253,2,0
47,470253,3,0
47,470254,1,0
47,470254,2,0
47,470255,1,99
47,470256,1,99
47,470257,1,99
47,470258,1,0
47,470259,1,99
47,470260,1,99
47,470261,1,99
47,470262,1,0
47,470262,2,98
47,470263,1,0
47,470263,2,4
47,470263,3,0
47,470264,1,0
47,470264,2,95
47,470265,1,0
47,470265,2,0
47,470266,1,98
47,470267,1,0
47,470268,1,0
47,470269,1,0
47,470270,1,0
47,470270,2,0
47,470271,1,98
47,470272,1,98
47,470273,1,98
47,470274,1,98
47,470275,1,0
47,470276,1,98
47,470277,1,98
47,470278,1,0
47,470279,1,98
47,470280,1,0
47,470281,1,98
47,470282,1,0
47,470283,1,98
47,470284,1,98
47,470285,1,0
47,470285,2,0
47,470285,3,4
47,470285,4,0
47,470286,1,0
47,470287,1,0
47,470288,1,0
47,470288,2,4
47,470288,3,4
47,470288,4,0
47,470289,1,0
47,470289,2,98
47,470290,1,98
47,470291,1,0
47,470291,2,0
47,470292,1,0
47,470293,1,0
47,470294,1,0
47,470294,2,0
47,470295,1,0
47,470295,2,0
47,470296,1,0
47,470297,1,0
47,470298,1,98
47,470299,1,0
47,470300,1,0
47,470301,1,0
47,470301,2,0
47,470302,1,98
47,470303,1,0
47,470303,2,0
47,470304,1,0
47,470304,2,4
47,470305,1,99
47,470306,1,98
47,470306,2,98
47,470306,3,0
47,470307,1,4
47,470307,2,0
47,470308,1,0
47,470309,1,98
47,470310,1,0
47,470310,2,0
47,470311,1,0
47,470311,2,0
47,470312,1,98
47,470313,1,0
47,470313,2,4
47,470314,1,0
47,470315,1,98
47,470316,1,98
47,470316,2,99
47,470317,1,0
47,470317,2,98
47,470318,1,98
47,470319,1,98
47,470320,1,98
47,470321,1,98
47,470322,1,98
47,470323,1,98
47,470324,1,98
47,470325,1,98
47,470326,1,98
47,470326,2,98
47,470327,1,98
47,470328,1,98
47,470328,2,98
47,470329,1,98
47,470329,2,98
47,470330,1,0
47,470330,2,0
47,470331,1,98
47,470332,1,0
47,470333,1,1
47,470334,1,0
47,470334,2,98
47,470335,1,0
47,470335,2,98
47,470336,1,0
47,470336,2,0
47,470337,1,98
47,470338,1,99
47,470339,1,4
47,470339,2,4
47,470340,1,0
47,470340,2,98
47,470341,1,98
47,470342,1,0
47,470342,2,0
47,470343,1,98
47,470344,1,98
47,470345,1,0
47,470346,1,98
47,470347,1,98
47,470348,1,98
47,470349,1,98
47,470350,1,0
47,470350,2,98
47,470351,1,0
47,470352,1,98
47,470353,1,0
47,470354,1,98
47,470355,1,0
47,470356,1,98
47,470357,1,0
47,470357,2,0
47,470358,1,98
47,470359,1,0
47,470359,2,98
47,470359,3,98
47,470360,1,0
47,470360,2,0
47,470361,1,0
47,470362,1,5
47,470364,1,0
47,470364,2,0
47,470364,3,98
47,470365,1,98
47,470366,1,98
47,470367,1,0
47,470367,2,98
47,470368,1,98
47,470369,1,98
47,470370,1,98
47,470371,1,98
47,470372,1,98
47,470373,1,98
47,470374,1,98
47,470375,1,98
47,470376,1,0
47,470377,1,98
47,470378,1,4
47,470378,2,0
47,470379,1,98
47,470380,1,0
47,470380,2,98
47,470381,1,98
47,470381,2,98
47,470382,1,98
47,470382,2,98
47,470383,1,4
47,470383,2,0
47,470384,1,0
47,470384,2,4
47,470385,1,98
47,470386,1,0
47,470387,1,98
47,470388,1,98
47,470389,1,98
47,470390,1,98
47,470391,1,3
47,470392,1,0
47,470392,2,0
47,470393,1,0
47,470393,2,4
47,470394,1,4
47,470394,2,98
47,470395,1,98
47,470395,2,98
47,470396,1,98
47,470396,2,98
47,470397,1,98
47,470397,2,98
47,470398,1,98
47,470398,2,98
47,470399,1,0
47,470400,1,99
47,470401,1,0
47,470402,1,0
47,470403,1,0
47,470404,1,98
47,470404,2,0
47,470405,1,98
47,470405,2,4
47,470405,3,98
47,470406,1,0
47,470406,2,4
47,470407,1,0
47,470408,1,0
47,470409,1,98
47,470410,1,0
47,470410,2,0
47,470411,1,98
47,470412,1,0
47,470413,1,98
47,470413,2,98
47,470414,1,0
47,470415,1,98
47,470415,2,0
47,470415,3,0
47,470416,1,0
47,470416,2,4
47,470416,3,0
47,470417,1,0
47,470418,1,4
47,470418,2,0
47,470419,1,98
47,470420,1,0
47,470421,1,0
47,470422,1,0
47,470423,1,98
47,470423,2,98
47,470423,3,0
47,470424,1,98
47,470425,1,0
47,470425,2,0
47,470426,1,0
47,470426,2,98
47,470427,1,98
47,470427,2,0
47,470428,1,0
47,470429,1,98
47,470430,1,98
47,470431,1,98
47,470432,1,0
47,470432,2,98
47,470433,1,98
47,470433,2,0
47,470433,3,98
47,470434,1,0
47,470435,1,98
47,470436,1,98
47,470437,1,98
47,470438,1,98
47,470438,2,0
47,470439,1,98
47,470439,2,98
47,470439,3,98
47,470440,1,98
47,470441,1,0
47,470442,1,98
47,470443,1,0
47,470444,1,0
47,470444,2,0
47,470445,1,98
47,470446,1,98
47,470447,1,98
47,470448,1,4
47,470449,1,98
47,470449,2,4
47,470450,1,98
47,470450,2,98
47,470451,1,4
47,470451,2,0
47,470452,1,0
47,470452,2,0
47,470453,1,98
47,470454,1,98
47,470455,1,98
47,470456,1,98
47,470457,1,98
47,470458,1,98
47,470459,1,98
47,470460,1,0
47,470460,2,0
47,470461,1,0
47,470462,1,98
47,470463,1,98
47,470464,1,98
47,470464,2,98
47,470465,1,0
47,470466,1,98
47,470467,1,0
47,470467,2,4
47,470467,3,0
47,470467,4,0
47,470468,1,98
47,470469,1,98
47,470470,1,98
47,470471,1,98
47,470471,2,98
47,470472,1,98
47,470472,2,4
47,470473,1,98
47,470473,2,98
47,470474,1,98
47,470474,2,4
47,470475,1,98
47,470475,2,98
47,470476,1,98
47,470476,2,98
47,470477,1,98
47,470477,2,98
47,470478,1,98
47,470478,2,98
47,470479,1,98
47,470480,1,98
47,470481,1,98
47,470482,1,98
47,470482,2,98
47,470483,2,98
47,470484,1,98
47,470485,1,98
47,470486,1,98
47,470487,1,98
47,470487,2,98
47,470487,3,98
47,470488,1,98
47,470488,2,98
47,470488,3,98
47,470489,1,98
47,470489,2,98
47,470489,3,98
47,470490,1,98
47,470490,2,98
47,470490,3,4
47,470491,1,98
47,470491,2,98
47,470492,1,98
47,470493,1,98
47,470494,1,98
47,470494,2,98
47,470495,1,98
47,470496,1,98
47,470496,2,98
47,470497,1,98
47,470498,1,98
47,470499,1,0
47,470500,1,98
47,470500,2,98
47,470501,1,98
47,470502,1,99
47,470503,1,0
47,470503,2,0
47,470504,1,92
47,470505,1,99
47,470506,1,98
47,470507,1,98
47,470507,2,98
47,470508,1,98
47,470509,1,98
47,470510,1,98
47,470511,1,0
47,470511,2,0
47,470512,1,98
47,470512,2,0
47,470513,1,98
47,470514,1,98
47,470516,1,98
47,470517,1,98
47,470518,1,98
47,470518,2,4
47,470519,1,0
47,470519,2,92
47,470520,1,99
47,470521,1,0
47,470522,1,98
47,470522,2,98
47,470523,1,98
47,470524,1,0
47,470524,2,0
47,470525,1,0
47,470527,1,0
47,470528,1,0
47,470529,1,98
47,470529,2,98
47,470530,1,0
47,470531,1,98
47,470532,1,0
47,470533,1,98
47,470534,1,98
47,470535,1,99
47,470536,1,0
47,470537,1,0
47,470538,1,98
47,470539,1,98
47,470540,1,0
47,470541,1,98
47,470542,1,98
47,470542,2,98
47,470543,1,98
47,470544,1,98
47,470545,1,98
47,470546,1,98
47,470547,1,98
47,470548,1,98
47,470549,1,98
47,470550,1,98
47,470550,2,98
47,470551,1,98
47,470552,1,98
47,470553,1,98
47,470553,2,4
47,470554,1,98
47,470554,2,98
47,470554,3,98
47,470555,1,4
47,470555,2,4
47,470555,3,92
47,470556,1,98
47,470558,1,0
47,470558,2,0
47,470558,3,0
47,470559,1,98
47,470559,2,4
47,470559,3,4
47,470559,4,4
47,470560,1,4
47,470560,2,0
47,470561,1,99
47,470562,1,98
47,470563,1,4
47,470563,2,98
47,470563,3,95
47,470564,1,98
47,470564,2,98
47,470565,1,98
47,470566,1,0
47,470566,2,98
47,470567,1,98
47,470567,2,98
47,470568,1,98
47,470569,1,98
47,470569,2,0
47,470570,1,98
47,470571,1,0
47,470572,1,98
47,470573,1,98
47,470574,1,98
47,470575,1,98
47,470576,1,98
47,470577,1,1
47,470578,1,0
47,470579,1,98
47,470581,1,98
47,470581,2,98
47,470582,1,98
47,470583,1,98
47,470584,1,98
47,470585,1,98
47,470585,2,0
47,470586,1,98
47,470587,1,98
47,470587,2,98
47,470587,3,98
47,470589,1,98
47,470589,2,98
47,470590,1,98
47,470591,1,98
47,470592,1,98
47,470592,2,98
47,470593,1,98
47,470593,2,98
47,470594,1,98
47,470594,2,98
47,470595,1,98
47,470596,1,98
47,470596,2,4
47,470597,1,98
47,470598,1,0
47,470598,2,0
47,470599,1,0
47,470599,2,0
47,470600,1,98
47,470600,2,98
47,470600,3,98
47,470600,4,4
47,470600,5,98
47,470600,6,98
47,470601,1,98
47,470602,1,4
47,470602,2,0
47,470603,1,98
47,470604,1,98
47,470605,1,98
47,470605,2,98
47,470606,1,98
47,470607,1,98
47,470608,1,98
47,470608,2,98
47,470609,1,98
47,470610,1,98
47,470611,1,98
47,470612,1,98
47,470612,2,98
47,470613,1,98
47,470614,1,98
47,470614,2,98
47,470615,1,98
47,470616,1,98
47,470617,1,98
47,470619,1,98
47,470620,1,98
47,470621,1,98
47,470622,1,98
47,470623,1,98
47,470624,1,98
47,470625,1,98
47,470625,2,4
47,470626,1,98
47,470626,2,98
47,470627,1,92
47,470628,1,98
47,470628,2,98
47,470628,3,4
47,470629,1,98
47,470629,2,98
47,470629,3,98
47,470630,1,98
47,470630,2,4
47,470630,3,98
47,470630,4,4
47,470630,5,98
47,470631,1,98
47,470631,2,95
47,470631,3,95
47,470632,1,98
47,470632,2,98
47,470633,1,98
47,470634,1,98
47,470634,2,98
47,470635,1,98
47,470635,2,98
47,470636,1,98
47,470637,1,99
47,470638,1,98
47,470639,1,98
47,470640,1,0
47,470640,2,0
47,470640,3,0
47,470641,1,0
47,470641,2,0
47,470642,1,98
47,470643,1,0
47,470644,1,98
47,470645,1,95
47,470645,2,95
47,470645,3,98
47,470646,1,98
47,470647,1,98
47,470648,1,98
47,470648,2,98
47,470649,1,98
47,470649,2,95
47,470649,3,98
47,470650,1,4
47,470650,2,98
47,470651,1,98
47,470652,1,98
47,470653,1,0
47,470654,1,0
47,470654,2,0
47,470655,1,98
47,470656,1,0
47,470657,1,0
47,470658,1,0
47,470658,2,4
47,470659,1,98
47,470660,1,98
47,470660,2,98
47,470661,1,98
47,470661,2,98
47,470662,1,98
47,470662,2,98
47,470663,1,0
47,470663,2,0
47,470664,1,98
47,470665,1,98
47,470666,1,98
47,470667,1,0
47,470668,1,98
47,470668,2,98
47,470669,1,98
47,470670,1,98
47,470671,1,0
47,470672,1,98
47,470673,1,0
47,470674,1,0
47,470675,1,0
47,470676,1,0
47,470677,1,4
47,470677,2,0
47,470678,1,98
47,470679,1,98
47,470680,1,0
47,470681,1,98
47,470681,2,98
47,470683,1,98
47,470683,2,4
47,470684,1,1
47,470684,2,4
47,470685,1,98
47,470686,1,98
47,470687,1,98
47,470688,1,98
47,470688,2,98
47,470689,1,98
47,470690,1,98
47,470691,1,98
47,470691,2,98
47,470692,1,98
47,470693,1,98
47,470694,1,0
47,470694,2,0
47,470695,1,0
47,470695,2,0
47,470696,1,0
47,470696,2,0
47,470697,1,98
47,470698,1,0
47,470698,2,0
47,470699,1,98
47,470700,1,98
47,470701,1,98
47,470702,1,98
47,470703,1,98
47,470704,1,98
47,470705,1,98
47,470705,2,98
47,470706,1,98
47,470707,1,98
47,470707,2,98
47,470707,3,98
47,470708,1,98
47,470709,1,0
47,470710,1,0
47,470710,2,0
47,470711,1,98
47,470712,1,98
47,470713,1,98
47,470713,2,98
47,470714,1,98
47,470714,2,98
47,470715,1,98
47,470715,2,4
47,470716,1,98
47,470717,1,98
47,470718,1,98
47,470719,1,98
47,470720,1,98
47,470721,1,98
47,470721,2,98
47,470722,1,98
47,470722,2,98
47,470723,1,0
47,470724,1,98
47,470724,2,4
47,470725,1,98
47,470725,2,98
47,470726,1,98
47,470727,1,98
47,470728,1,0
47,470730,1,98
47,470731,1,0
47,470731,2,0
47,470732,1,98
47,470733,1,98
47,470734,1,0
47,470734,2,0
47,470735,1,0
47,470736,1,0
47,470737,1,98
47,470737,2,98
47,470737,3,98
47,470737,4,98
47,470737,5,98
47,470738,1,98
47,470738,2,98
47,470739,1,0
47,470740,1,98
47,470740,2,98
47,470740,3,98
47,470741,1,0
47,470742,1,4
47,470742,2,98
47,470742,3,98
47,470742,4,4
47,470742,5,98
47,470742,6,98
47,470743,1,98
47,470743,2,98
47,470744,1,98
47,470744,2,4
47,470745,1,98
47,470745,2,98
47,470746,1,98
47,470747,1,0
47,470747,2,0
47,470748,1,0
47,470748,2,0
47,470749,1,0
47,470750,1,98
47,470751,1,98
47,470752,1,98
47,470753,1,98
47,470753,2,98
47,470755,1,98
47,470755,2,4
47,470756,1,98
47,470757,1,98
47,470758,1,98
47,470759,1,98
47,470760,1,95
47,470760,2,98
47,470761,1,0
47,470762,1,0
47,470763,1,98
47,470763,2,98
47,470764,1,98
47,470765,1,4
47,470765,2,4
47,470765,3,4
47,470766,1,98
47,470767,1,98
47,470768,1,98
47,470768,2,98
47,470769,1,98
47,470769,2,98
47,470770,1,98
47,470771,1,98
47,470772,1,98
47,470773,1,98
47,470773,2,98
47,470774,1,2
47,470775,1,98
47,470775,2,98
47,470776,1,98
47,470777,1,98
47,470778,1,98
47,470779,1,98
47,470779,2,95
47,470779,3,95
47,470780,1,98
47,470780,2,98
47,470781,1,98
47,470781,2,98
47,470782,1,0
47,470783,1,98
47,470783,2,1
47,470784,1,0
47,470784,2,0
47,470784,3,4
47,470785,1,0
47,470785,2,0
47,470786,1,0
47,470787,1,0
47,470787,2,0
47,470788,1,98
47,470789,1,98
47,470790,1,4
47,470791,1,98
47,470792,1,98
47,470793,1,98
47,470794,1,98
47,470795,1,98
47,470796,1,98
47,470797,1,0
47,470797,2,0
47,470797,3,0
47,470798,1,98
47,470798,2,98
47,470799,1,98
47,470799,2,98
47,470800,1,0
47,470800,2,0
47,470801,1,98
47,470801,2,4
47,470802,1,0
47,470802,2,98
47,470803,1,0
47,470803,2,0
47,470804,1,0
47,470805,1,98
47,470805,2,98
47,470805,3,4
47,470806,1,4
47,470806,2,98
47,470807,1,5
47,470808,1,0
47,470808,2,0
47,470809,1,0
47,470809,2,4
47,470810,1,98
47,470811,1,98
47,470812,1,98
47,470813,1,98
47,470813,2,98
47,470814,1,98
47,470815,1,98
47,470816,1,98
47,470817,1,98
47,470818,1,98
47,470818,2,98
47,470819,1,98
47,470819,2,98
47,470820,1,98
47,470820,2,98
47,470821,1,98
47,470821,2,95
47,470822,1,98
47,470823,1,98
47,470823,2,98
47,470824,1,98
47,470824,2,98
47,470825,1,98
47,470826,1,0
47,470826,2,98
47,470827,1,0
47,470828,1,0
47,470829,1,98
47,470829,2,98
47,470830,1,98
47,470831,1,98
47,470832,1,0
47,470832,2,0
47,470833,1,0
47,470833,2,0
47,470834,1,0
47,470834,2,0
47,470835,1,0
47,470835,2,0
47,470836,1,98
47,470837,1,98
47,470838,1,98
47,470839,1,98
47,470840,1,98
47,470841,1,0
47,470841,2,98
47,470842,1,0
47,470843,1,98
47,470845,1,0
47,470845,2,0
47,470845,3,0
47,470846,1,98
47,470847,1,98
47,470848,1,0
47,470848,2,0
47,470849,1,98
47,470850,1,0
47,470851,1,0
47,470851,2,0
47,470852,1,0
47,470853,1,0
47,470853,2,0
47,470854,1,0
47,470854,2,0
47,470855,1,0
47,470855,2,0
47,470856,1,98
47,470857,1,98
47,470858,1,0
47,470858,2,0
47,470859,1,98
47,470859,2,98
47,470859,3,98
47,470860,1,0
47,470860,2,0
47,470861,1,0
47,470861,2,0
47,470862,1,98
47,470863,1,98
47,470863,2,98
47,470864,1,98
47,470865,1,98
47,470866,1,0
47,470867,1,0
47,470868,1,98
47,470868,2,98
47,470869,1,0
47,470870,1,0
47,470871,1,98
47,470871,2,98
47,470872,1,98
47,470872,2,98
47,470873,1,98
47,470874,1,98
47,470875,1,98
47,470875,2,98
47,470876,1,98
47,470877,1,4
47,470877,2,98
47,470878,1,98
47,470878,2,0
47,470879,1,0
47,470880,1,0
47,470881,1,0
47,470881,2,0
47,470882,1,98
47,470883,1,98
47,470884,1,98
47,470884,2,98
47,470885,1,0
47,470885,2,4
47,470886,1,0
47,470886,2,4
47,470887,1,0
47,470888,1,0
47,470889,1,0
47,470890,1,98
47,470890,2,98
47,470891,1,98
47,470892,1,98
47,470892,2,4
47,470893,1,3
47,470894,1,0
47,470894,2,0
47,470895,1,98
47,470896,1,98
47,470897,1,98
47,470898,1,98
47,470899,1,0
